Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Order,Net_Revenue
ORD1874,CUST301,Electronics,DEBIT CARD,1091.185,10,3,3,3.0,No,Tier 2,0,On-Time,True,982.0665
ORD1875,CUST189,Fashion,CASH ON DELIVERY,1006.55,5,6,7,3.0,No,Tier 1,1,Unknown,True,956.2225
ORD1876,CUST118,Fashion,CREDIT CARD,1006.55,20,3,3,2.0,No,Tier 2,0,On-Time,True,805.24
ORD1877,CUST138,Books,CASH ON DELIVERY,1146.7800000000002,10,6,8,4.0,No,Tier 2,2,Unknown,True,1032.1020000000003
ORD1878,CUST225,Fashion,DEBIT CARD,1006.55,50,2,2,4.0,Yes,Tier 1,0,On-Time,True,503.275
ORD1879,CUST294,Electronics,CASH ON DELIVERY,1091.185,0,3,3,4.0,No,Tier 3,0,On-Time,True,1091.185
ORD1880,CUST272,Home & Kitchen,UPI,1137.04,20,3,3,2.0,Yes,Tier 1,0,On-Time,True,909.6320000000001
ORD1881,CUST240,Home & Kitchen,UPI,1137.04,15,5,6,4.0,No,Tier 2,1,Unknown,True,966.4839999999999
ORD1882,CUST341,Electronics,CASH ON DELIVERY,1091.185,20,6,8,3.0,No,Tier 1,2,Unknown,True,872.948
ORD1883,CUST319,Electronics,CREDIT CARD,1091.185,5,6,6,5.0,No,Tier 3,0,On-Time,True,1036.62575
ORD1884,CUST225,Electronics,CREDIT CARD,1091.185,10,3,3,3.0,No,Tier 1,0,On-Time,True,982.0665
ORD1885,CUST157,Home & Kitchen,CREDIT CARD,1137.04,20,2,4,2.0,No,Tier 1,2,Unknown,True,909.6320000000001
ORD1886,CUST247,Home & Kitchen,CASH ON DELIVERY,1137.04,5,2,3,2.0,No,Tier 1,1,Unknown,True,1080.1879999999999
ORD1887,CUST319,Fashion,CREDIT CARD,1006.55,5,7,7,4.0,No,Tier 1,0,On-Time,True,956.2225
ORD1888,CUST299,Books,DEBIT CARD,1146.7800000000002,10,2,2,3.0,Yes,Tier 1,0,On-Time,True,1032.1020000000003
ORD1889,CUST160,Books,UPI,1146.7800000000002,10,6,6,4.0,Yes,Tier 2,0,On-Time,True,1032.1020000000003
ORD1890,CUST226,Home & Kitchen,DEBIT CARD,1137.04,5,5,6,3.0,No,Tier 1,1,Unknown,True,1080.1879999999999
ORD1891,CUST204,Beauty,CREDIT CARD,1194.18,5,3,3,3.0,No,Tier 1,0,On-Time,Same,1134.471
ORD1892,CUST266,Electronics,DEBIT CARD,1091.185,5,4,11,4.0,No,Tier 1,7,Severe Delay,True,1036.62575
ORD1893,CUST100,Electronics,CREDIT CARD,1091.185,20,5,5,5.0,Yes,Tier 3,0,On-Time,True,872.948
ORD1894,CUST230,Fashion,CASH ON DELIVERY,1006.55,15,4,4,5.0,No,Tier 2,0,On-Time,True,855.5675
ORD1895,CUST304,Electronics,DEBIT CARD,1091.185,20,5,5,3.0,No,Tier 2,0,On-Time,True,872.948
ORD1896,CUST191,Fashion,CASH ON DELIVERY,1006.55,50,2,6,3.0,No,Tier 2,4,Severe Delay,True,503.275
ORD1897,CUST289,Beauty,CASH ON DELIVERY,1194.18,10,6,8,2.0,No,Tier 1,2,Unknown,Same,1074.7620000000002
ORD1898,CUST348,Electronics,UPI,1091.185,0,4,4,4.0,No,Tier 1,0,On-Time,True,1091.185
ORD1899,CUST290,Electronics,CREDIT CARD,1091.185,0,5,6,4.0,Yes,Tier 1,1,Unknown,True,1091.185
ORD1900,CUST212,Fashion,UPI,1006.55,5,6,6,5.0,No,Tier 3,0,On-Time,True,956.2225
ORD1901,CUST252,Beauty,CREDIT CARD,1194.18,30,4,4,5.0,No,Tier 3,0,On-Time,Same,835.926
ORD1902,CUST155,Fashion,UPI,1006.55,10,3,3,3.0,No,Tier 2,0,On-Time,True,905.895
ORD1903,CUST260,Fashion,CREDIT CARD,1006.55,5,5,5,4.0,No,Tier 1,0,On-Time,True,956.2225
ORD1904,CUST265,Electronics,CASH ON DELIVERY,1091.185,5,3,3,5.0,No,Tier 1,0,On-Time,True,1036.62575
ORD1905,CUST216,Electronics,DEBIT CARD,1091.185,10,2,6,5.0,No,Tier 1,4,Severe Delay,True,982.0665
ORD1906,CUST233,Beauty,DEBIT CARD,1194.18,15,3,3,1.0,No,Tier 2,0,On-Time,Same,1015.053
ORD1907,CUST157,Beauty,UPI,1194.18,0,3,7,3.0,No,Tier 1,4,Severe Delay,Same,1194.18
ORD1908,CUST143,Electronics,UPI,1091.185,50,7,7,3.0,No,Tier 3,0,On-Time,True,545.5925
ORD1909,CUST272,Beauty,UPI,1194.18,10,5,6,3.0,No,Tier 1,1,Unknown,Same,1074.7620000000002
ORD1910,CUST259,Home & Kitchen,UPI,1137.04,0,2,2,2.0,No,Tier 3,0,On-Time,True,1137.04
ORD1911,CUST272,Beauty,CASH ON DELIVERY,1194.18,30,3,2,1.0,No,Tier 2,-1,Early,Same,835.926
ORD1912,CUST160,Fashion,UPI,1006.55,0,6,6,4.0,No,Tier 2,0,On-Time,True,1006.55
ORD1913,CUST146,Fashion,DEBIT CARD,1006.55,30,4,3,3.0,Yes,Tier 2,-1,Early,True,704.5849999999999
ORD1914,CUST248,Fashion,CASH ON DELIVERY,1006.55,50,3,4,1.0,No,Tier 2,1,Unknown,True,503.275
ORD1915,CUST179,Home & Kitchen,CREDIT CARD,1137.04,15,2,2,3.0,Yes,Tier 2,0,On-Time,True,966.4839999999999
ORD1916,CUST217,Electronics,UPI,1091.185,20,3,4,5.0,No,Tier 2,1,Unknown,True,872.948
ORD1917,CUST312,Electronics,UPI,1091.185,5,4,4,5.0,No,Tier 2,0,On-Time,True,1036.62575
ORD1918,CUST302,Fashion,CREDIT CARD,1006.55,30,2,2,4.0,No,Tier 3,0,On-Time,True,704.5849999999999
ORD1919,CUST328,Home & Kitchen,UPI,1137.04,10,5,5,3.0,No,Tier 2,0,On-Time,True,1023.336
ORD1920,CUST263,Electronics,CREDIT CARD,1091.185,15,2,6,4.0,No,Tier 2,4,Severe Delay,True,927.5072499999999
ORD1921,CUST326,Home & Kitchen,CASH ON DELIVERY,1137.04,30,5,6,3.0,No,Tier 3,1,Unknown,True,795.9279999999999
ORD1922,CUST246,Beauty,DEBIT CARD,1194.18,50,2,2,3.0,Yes,Tier 1,0,On-Time,Same,597.09
ORD1923,CUST119,Electronics,CREDIT CARD,1091.185,20,4,4,3.0,Yes,Tier 1,0,On-Time,True,872.948
ORD1924,CUST284,Home & Kitchen,UPI,1137.04,5,4,3,2.0,No,Tier 2,-1,Early,True,1080.1879999999999
ORD1925,CUST245,Fashion,CREDIT CARD,1006.55,50,2,9,3.0,No,Tier 2,7,Severe Delay,True,503.275
ORD1926,CUST146,Beauty,UPI,1194.18,15,3,4,5.0,Yes,Tier 3,1,Unknown,Same,1015.053
ORD1927,CUST332,Electronics,CASH ON DELIVERY,1091.185,30,4,4,4.0,Yes,Tier 1,0,On-Time,True,763.8294999999999
ORD1928,CUST148,Home & Kitchen,CASH ON DELIVERY,1137.04,15,5,5,3.0,No,Tier 2,0,On-Time,True,966.4839999999999
ORD1929,CUST113,Books,CREDIT CARD,1146.7800000000002,5,5,4,5.0,No,Tier 2,-1,Early,True,1089.441
ORD1930,CUST242,Beauty,DEBIT CARD,1194.18,5,6,10,1.0,No,Tier 1,4,Severe Delay,Same,1134.471
ORD1931,CUST258,Home & Kitchen,UPI,1137.04,10,7,7,3.0,Yes,Tier 2,0,On-Time,True,1023.336
ORD1932,CUST100,Fashion,CASH ON DELIVERY,1006.55,20,7,8,4.0,Yes,Tier 3,1,Unknown,True,805.24
ORD1933,CUST216,Home & Kitchen,UPI,1137.04,5,7,7,4.0,No,Tier 1,0,On-Time,True,1080.1879999999999
ORD1934,CUST153,Beauty,UPI,1194.18,10,5,6,1.0,No,Tier 2,1,Unknown,Same,1074.7620000000002
ORD1935,CUST217,Home & Kitchen,DEBIT CARD,1137.04,5,6,7,3.0,No,Tier 2,1,Unknown,True,1080.1879999999999
ORD1936,CUST102,Electronics,CASH ON DELIVERY,1091.185,20,7,8,4.0,No,Tier 1,1,Unknown,True,872.948
ORD1937,CUST243,Beauty,CREDIT CARD,1194.18,10,7,8,4.0,No,Tier 1,1,Unknown,Same,1074.7620000000002
ORD1938,CUST314,Home & Kitchen,UPI,1137.04,0,2,4,4.0,Yes,Tier 3,2,Unknown,True,1137.04
ORD1939,CUST284,Home & Kitchen,DEBIT CARD,1137.04,0,2,1,3.0,No,Tier 1,-1,Early,True,1137.04
ORD1940,CUST302,Electronics,CASH ON DELIVERY,1091.185,0,2,2,2.0,No,Tier 1,0,On-Time,True,1091.185
ORD1941,CUST111,Home & Kitchen,CASH ON DELIVERY,1137.04,10,3,3,3.0,No,Tier 1,0,On-Time,True,1023.336
ORD1942,CUST173,Fashion,CASH ON DELIVERY,1006.55,0,7,14,2.0,No,Tier 2,7,Severe Delay,True,1006.55
ORD1943,CUST323,Home & Kitchen,CASH ON DELIVERY,1137.04,0,3,3,5.0,No,Tier 2,0,On-Time,True,1137.04
ORD1944,CUST115,Electronics,CASH ON DELIVERY,1091.185,30,6,7,4.0,Yes,Tier 2,1,Unknown,True,763.8294999999999
ORD1945,CUST299,Home & Kitchen,UPI,1137.04,30,5,6,3.0,No,Tier 1,1,Unknown,True,795.9279999999999
ORD1946,CUST201,Beauty,DEBIT CARD,1194.18,10,7,7,4.0,No,Tier 3,0,On-Time,Same,1074.7620000000002
ORD1947,CUST303,Electronics,CASH ON DELIVERY,1091.185,50,5,5,4.0,No,Tier 1,0,On-Time,True,545.5925
ORD1948,CUST251,Beauty,UPI,1194.18,0,2,2,3.0,No,Tier 1,0,On-Time,Same,1194.18
ORD1949,CUST255,Fashion,UPI,1006.55,15,7,7,5.0,No,Tier 2,0,On-Time,True,855.5675
ORD1950,CUST216,Beauty,DEBIT CARD,1194.18,15,4,4,5.0,No,Tier 1,0,On-Time,Same,1015.053
ORD1951,CUST107,Books,CREDIT CARD,1146.7800000000002,10,3,2,4.0,No,Tier 3,-1,Early,True,1032.1020000000003
ORD1952,CUST221,Home & Kitchen,CREDIT CARD,1137.04,5,3,5,1.0,Yes,Tier 3,2,Unknown,True,1080.1879999999999
ORD1953,CUST191,Home & Kitchen,CREDIT CARD,1137.04,10,7,11,4.0,No,Tier 1,4,Severe Delay,True,1023.336
ORD1954,CUST263,Beauty,UPI,1194.18,10,2,2,4.0,Yes,Tier 3,0,On-Time,Same,1074.7620000000002
ORD1955,CUST189,Fashion,CREDIT CARD,1006.55,15,3,3,2.0,No,Tier 2,0,On-Time,True,855.5675
ORD1956,CUST235,Fashion,UPI,1006.55,0,2,1,3.0,No,Tier 3,-1,Early,True,1006.55
ORD1957,CUST285,Home & Kitchen,CASH ON DELIVERY,1137.04,0,6,7,5.0,No,Tier 1,1,Unknown,True,1137.04
ORD1958,CUST159,Books,UPI,1146.7800000000002,0,5,7,1.0,No,Tier 2,2,Unknown,True,1146.7800000000002
ORD1959,CUST277,Books,DEBIT CARD,1146.7800000000002,5,4,3,4.0,No,Tier 1,-1,Early,True,1089.441
ORD1960,CUST127,Books,DEBIT CARD,1146.7800000000002,10,5,5,4.0,Yes,Tier 3,0,On-Time,True,1032.1020000000003
ORD1961,CUST319,Fashion,CASH ON DELIVERY,1006.55,0,5,6,3.0,No,Tier 1,1,Unknown,True,1006.55
ORD1962,CUST200,Books,UPI,1146.7800000000002,30,6,7,1.0,Yes,Tier 2,1,Unknown,True,802.7460000000001
ORD1963,CUST140,Electronics,CREDIT CARD,1091.185,5,3,2,5.0,No,Tier 1,-1,Early,True,1036.62575
ORD1964,CUST327,Fashion,CREDIT CARD,1006.55,0,4,5,3.0,No,Tier 1,1,Unknown,True,1006.55
ORD1965,CUST291,Electronics,UPI,1091.185,15,3,3,4.0,No,Tier 2,0,On-Time,True,927.5072499999999
ORD1966,CUST254,Fashion,UPI,1006.55,0,7,7,4.0,No,Tier 3,0,On-Time,True,1006.55
ORD1967,CUST345,Fashion,CREDIT CARD,1006.55,15,5,6,4.0,Yes,Tier 2,1,Unknown,True,855.5675
ORD1968,CUST290,Fashion,DEBIT CARD,1006.55,15,7,9,4.0,Yes,Tier 3,2,Unknown,True,855.5675
ORD1969,CUST244,Home & Kitchen,DEBIT CARD,1137.04,5,2,2,4.0,No,Tier 1,0,On-Time,True,1080.1879999999999
ORD1970,CUST300,Fashion,UPI,1006.55,0,5,9,3.0,No,Tier 2,4,Severe Delay,True,1006.55
ORD1971,CUST260,Fashion,CASH ON DELIVERY,1006.55,5,3,3,4.0,Yes,Tier 2,0,On-Time,True,956.2225
ORD1972,CUST344,Electronics,CREDIT CARD,1091.185,0,5,6,4.0,No,Tier 1,1,Unknown,True,1091.185
ORD1973,CUST311,Fashion,UPI,1006.55,0,2,2,3.0,No,Tier 2,0,On-Time,True,1006.55
ORD1974,CUST304,Electronics,UPI,1091.185,5,6,8,2.0,Yes,Tier 2,2,Unknown,True,1036.62575
ORD1975,CUST319,Electronics,CREDIT CARD,1091.185,5,7,11,5.0,No,Tier 2,4,Severe Delay,True,1036.62575
ORD1976,CUST339,Home & Kitchen,CREDIT CARD,1137.04,10,7,6,3.0,Yes,Tier 2,-1,Early,True,1023.336
ORD1977,CUST256,Home & Kitchen,DEBIT CARD,1137.04,15,3,7,4.0,No,Tier 2,4,Severe Delay,True,966.4839999999999
ORD1978,CUST240,Home & Kitchen,CASH ON DELIVERY,1137.04,10,5,7,4.0,No,Tier 1,2,Unknown,True,1023.336
ORD1979,CUST145,Fashion,CASH ON DELIVERY,1006.55,0,3,4,2.0,No,Tier 1,1,Unknown,True,1006.55
ORD1980,CUST134,Fashion,CREDIT CARD,1006.55,0,6,6,4.0,No,Tier 2,0,On-Time,True,1006.55
ORD1981,CUST233,Beauty,UPI,1194.18,30,5,7,1.0,Yes,Tier 1,2,Unknown,Same,835.926
ORD1982,CUST181,Fashion,UPI,1006.55,10,5,7,3.0,No,Tier 1,2,Unknown,True,905.895
ORD1983,CUST214,Fashion,UPI,1006.55,30,3,3,4.0,No,Tier 1,0,On-Time,True,704.5849999999999
ORD1984,CUST296,Electronics,CREDIT CARD,1091.185,5,3,7,3.0,Yes,Tier 2,4,Severe Delay,True,1036.62575
ORD1985,CUST146,Fashion,UPI,1006.55,15,2,1,4.0,No,Tier 1,-1,Early,True,855.5675
ORD1986,CUST252,Fashion,DEBIT CARD,1006.55,10,6,5,5.0,No,Tier 2,-1,Early,True,905.895
ORD1987,CUST293,Fashion,CREDIT CARD,1006.55,5,2,2,4.0,No,Tier 2,0,On-Time,True,956.2225
ORD1988,CUST109,Home & Kitchen,CREDIT CARD,1137.04,10,7,7,1.0,No,Tier 1,0,On-Time,True,1023.336
ORD1989,CUST155,Fashion,UPI,1006.55,10,5,6,2.0,No,Tier 2,1,Unknown,True,905.895
ORD1990,CUST129,Home & Kitchen,CREDIT CARD,1137.04,5,3,2,4.0,No,Tier 2,-1,Early,True,1080.1879999999999
ORD1991,CUST341,Books,CREDIT CARD,1146.7800000000002,5,5,9,5.0,No,Tier 2,4,Severe Delay,True,1089.441
ORD1992,CUST208,Books,CREDIT CARD,1146.7800000000002,20,5,4,5.0,No,Tier 2,-1,Early,True,917.4240000000002
ORD1993,CUST104,Home & Kitchen,UPI,1137.04,30,4,3,5.0,No,Tier 1,-1,Early,True,795.9279999999999
ORD1994,CUST218,Beauty,DEBIT CARD,1194.18,5,7,6,3.0,No,Tier 2,-1,Early,Same,1134.471
ORD1995,CUST347,Electronics,DEBIT CARD,1091.185,5,4,4,3.0,No,Tier 1,0,On-Time,True,1036.62575
ORD1996,CUST132,Electronics,CREDIT CARD,1091.185,0,5,9,4.0,No,Tier 3,4,Severe Delay,True,1091.185
ORD1997,CUST217,Electronics,UPI,1091.185,15,3,4,2.0,No,Tier 3,1,Unknown,True,927.5072499999999
ORD1998,CUST164,Home & Kitchen,DEBIT CARD,1137.04,5,5,7,1.0,No,Tier 2,2,Unknown,True,1080.1879999999999
ORD1999,CUST245,Beauty,DEBIT CARD,1194.18,50,7,6,5.0,No,Tier 1,-1,Early,Same,597.09
ORD1009,CUST221,Fashion,UPI,1006.55,10,7,7,4.0,Yes,Tier 2,0,On-Time,True,905.895
