Order_ID,Customer_ID,Category,Payment_Method,Order_Value,Discount_Percent,Est_Delivery_Days,Actual_Delivery_Days,Customer_Rating,Returned,City_Tier,Delivery_Delay,Fulfillment_Status,High_Value_Order,Net_Revenue,Severe_Delay,Customer_Segment
ORD1771,CUST198,Electronics,CREDIT CARD,1091.185,15,4,8,2.0,No,Tier 2,4,Severe Delay,True,927.50725,True,Standard Order
ORD1772,CUST204,Fashion,CASH ON DELIVERY,1006.55,5,3,3,3.0,No,Tier 3,0,On-Time,True,956.2225,False,Standard Order
ORD1773,CUST129,Electronics,UPI,1091.185,0,7,9,4.0,No,Tier 1,2,Unknown,True,1091.185,False,Standard Order
ORD1774,CUST116,Home & Kitchen,UPI,1137.04,15,6,7,5.0,No,Tier 3,1,Unknown,True,966.484,False,Loyal & Satisfied
ORD1775,CUST212,Home & Kitchen,UPI,1137.04,0,2,2,4.0,No,Tier 2,0,On-Time,True,1137.04,False,Loyal & Satisfied
ORD1776,CUST161,Books,DEBIT CARD,1146.7800000000002,50,3,2,3.0,No,Tier 1,-1,Early,True,573.3900000000001,False,Standard Order
ORD1777,CUST183,Electronics,UPI,1091.185,0,6,6,5.0,Yes,Tier 1,0,On-Time,True,1091.185,False,Standard Order
ORD1778,CUST211,Electronics,CASH ON DELIVERY,1091.185,10,5,9,3.0,No,Tier 1,4,Severe Delay,True,982.0665,True,Standard Order
ORD1779,CUST316,Electronics,UPI,1091.185,10,4,5,2.0,No,Tier 1,1,Unknown,True,982.0665,False,Standard Order
ORD1780,CUST185,Home & Kitchen,CREDIT CARD,1137.04,0,3,4,5.0,No,Tier 1,1,Unknown,True,1137.04,False,Loyal & Satisfied
ORD1781,CUST240,Home & Kitchen,CASH ON DELIVERY,1137.04,0,2,2,4.0,No,Tier 2,0,On-Time,True,1137.04,False,Loyal & Satisfied
ORD1782,CUST286,Electronics,UPI,1091.185,15,5,6,2.0,No,Tier 1,1,Unknown,True,927.50725,False,Standard Order
ORD1783,CUST118,Beauty,DEBIT CARD,1194.18,20,6,5,3.0,No,Tier 3,-1,Early,Same,955.344,False,Standard Order
ORD1784,CUST276,Electronics,CASH ON DELIVERY,1091.185,20,4,4,3.0,Yes,Tier 1,0,On-Time,True,872.948,False,Standard Order
ORD1785,CUST199,Fashion,CASH ON DELIVERY,1006.55,10,2,3,4.0,No,Tier 3,1,Unknown,True,905.895,False,Standard Order
ORD1786,CUST239,Home & Kitchen,CREDIT CARD,1137.04,20,6,5,4.0,No,Tier 1,-1,Early,True,909.632,False,Loyal & Satisfied
ORD1787,CUST288,Beauty,DEBIT CARD,1194.18,15,6,8,4.0,No,Tier 2,2,Unknown,Same,1015.053,False,Loyal & Satisfied
ORD1788,CUST332,Home & Kitchen,UPI,1137.04,15,3,3,1.0,No,Tier 1,0,On-Time,True,966.484,False,Standard Order
ORD1789,CUST246,Books,CASH ON DELIVERY,1146.7800000000002,10,3,4,3.0,No,Tier 1,1,Unknown,True,1032.1020000000003,False,Standard Order
ORD1790,CUST175,Fashion,CASH ON DELIVERY,1006.55,15,2,2,4.0,Yes,Tier 3,0,On-Time,True,855.5675,False,Standard Order
ORD1791,CUST108,Books,CREDIT CARD,1146.7800000000002,20,7,7,4.0,No,Tier 1,0,On-Time,True,917.4240000000002,False,Loyal & Satisfied
ORD1792,CUST298,Electronics,UPI,1091.185,5,7,6,3.0,Yes,Tier 2,-1,Early,True,1036.62575,False,Standard Order
ORD1793,CUST127,Beauty,UPI,1194.18,20,6,5,4.0,No,Tier 2,-1,Early,Same,955.344,False,Loyal & Satisfied
ORD1794,CUST305,Fashion,DEBIT CARD,1006.55,10,3,7,5.0,No,Tier 2,4,Severe Delay,True,905.895,True,Standard Order
ORD1795,CUST322,Books,CASH ON DELIVERY,1146.7800000000002,0,4,4,5.0,No,Tier 2,0,On-Time,True,1146.7800000000002,False,Loyal & Satisfied
ORD1796,CUST227,Fashion,CASH ON DELIVERY,1006.55,0,4,6,5.0,No,Tier 2,2,Unknown,True,1006.55,False,Standard Order
ORD1797,CUST151,Home & Kitchen,UPI,1137.04,5,6,13,5.0,Yes,Tier 1,7,Severe Delay,True,1080.188,True,Standard Order
ORD1798,CUST182,Fashion,UPI,1006.55,10,3,3,4.0,No,Tier 2,0,On-Time,True,905.895,False,Standard Order
ORD1799,CUST349,Home & Kitchen,CASH ON DELIVERY,1137.04,20,2,2,5.0,No,Tier 3,0,On-Time,True,909.632,False,Loyal & Satisfied
ORD1800,CUST210,Electronics,UPI,1091.185,0,2,3,3.0,No,Tier 1,1,Unknown,True,1091.185,False,Standard Order
ORD1801,CUST243,Electronics,CREDIT CARD,1091.185,20,2,6,3.0,No,Tier 1,4,Severe Delay,True,872.948,True,Standard Order
ORD1802,CUST216,Electronics,UPI,1091.185,30,4,8,3.0,No,Tier 2,4,Severe Delay,True,763.8294999999999,True,Standard Order
ORD1803,CUST168,Electronics,DEBIT CARD,1091.185,0,3,3,4.0,No,Tier 1,0,On-Time,True,1091.185,False,Standard Order
ORD1804,CUST198,Beauty,CASH ON DELIVERY,1194.18,30,3,4,3.0,Yes,Tier 1,1,Unknown,Same,835.926,False,High-Risk Transaction
ORD1805,CUST239,Electronics,UPI,1091.185,50,4,3,4.0,No,Tier 1,-1,Early,True,545.5925,False,Standard Order
ORD1806,CUST124,Beauty,CREDIT CARD,1194.18,15,2,9,3.0,Yes,Tier 2,7,Severe Delay,Same,1015.053,True,Standard Order
ORD1807,CUST279,Fashion,DEBIT CARD,1006.55,20,2,6,2.0,No,Tier 1,4,Severe Delay,True,805.24,True,Standard Order
ORD1808,CUST222,Electronics,UPI,1091.185,50,6,6,4.0,No,Tier 2,0,On-Time,True,545.5925,False,Standard Order
ORD1809,CUST312,Books,UPI,1146.7800000000002,15,7,7,1.0,Yes,Tier 2,0,On-Time,True,974.763,False,Standard Order
ORD1810,CUST327,Home & Kitchen,DEBIT CARD,1137.04,5,5,4,2.0,Yes,Tier 1,-1,Early,True,1080.188,False,Standard Order
ORD1811,CUST152,Fashion,CREDIT CARD,1006.55,20,7,7,3.0,No,Tier 2,0,On-Time,True,805.24,False,Standard Order
ORD1812,CUST250,Home & Kitchen,CREDIT CARD,1137.04,15,3,5,4.0,No,Tier 3,2,Unknown,True,966.484,False,Loyal & Satisfied
ORD1813,CUST243,Home & Kitchen,UPI,1137.04,10,3,3,3.0,Yes,Tier 2,0,On-Time,True,1023.336,False,Standard Order
ORD1814,CUST156,Electronics,CASH ON DELIVERY,1091.185,5,3,2,4.0,Yes,Tier 3,-1,Early,True,1036.62575,False,Standard Order
ORD1815,CUST138,Beauty,DEBIT CARD,1194.18,20,7,7,4.0,No,Tier 1,0,On-Time,Same,955.344,False,Loyal & Satisfied
ORD1816,CUST208,Beauty,DEBIT CARD,1194.18,0,5,12,3.0,No,Tier 2,7,Severe Delay,Same,1194.18,True,Standard Order
ORD1817,CUST280,Home & Kitchen,DEBIT CARD,1137.04,30,6,7,3.0,No,Tier 1,1,Unknown,True,795.9279999999999,False,Standard Order
ORD1818,CUST141,Electronics,CREDIT CARD,1091.185,5,7,7,3.0,Yes,Tier 1,0,On-Time,True,1036.62575,False,Standard Order
ORD1819,CUST285,Home & Kitchen,CASH ON DELIVERY,1137.04,0,5,5,4.0,No,Tier 1,0,On-Time,True,1137.04,False,Loyal & Satisfied
ORD1820,CUST266,Electronics,UPI,1091.185,10,2,9,1.0,Yes,Tier 1,7,Severe Delay,True,982.0665,True,Standard Order
ORD1821,CUST241,Electronics,UPI,1091.185,0,2,4,1.0,Yes,Tier 3,2,Unknown,True,1091.185,False,Standard Order
ORD1822,CUST322,Fashion,UPI,1006.55,15,3,3,4.0,No,Tier 1,0,On-Time,True,855.5675,False,Standard Order
ORD1823,CUST221,Fashion,DEBIT CARD,1006.55,30,4,3,4.0,No,Tier 2,-1,Early,True,704.5849999999999,False,Standard Order
ORD1824,CUST232,Beauty,CASH ON DELIVERY,1194.18,20,3,2,2.0,No,Tier 2,-1,Early,Same,955.344,False,Standard Order
ORD1825,CUST262,Home & Kitchen,CREDIT CARD,1137.04,0,4,3,3.0,No,Tier 2,-1,Early,True,1137.04,False,Standard Order
ORD1826,CUST314,Home & Kitchen,CASH ON DELIVERY,1137.04,0,5,5,5.0,No,Tier 1,0,On-Time,True,1137.04,False,Loyal & Satisfied
ORD1827,CUST320,Fashion,CASH ON DELIVERY,1006.55,20,2,6,5.0,No,Tier 2,4,Severe Delay,True,805.24,True,Standard Order
ORD1828,CUST334,Fashion,CREDIT CARD,1006.55,30,7,7,4.0,No,Tier 1,0,On-Time,True,704.5849999999999,False,Standard Order
ORD1829,CUST174,Fashion,DEBIT CARD,1006.55,10,4,6,4.0,No,Tier 1,2,Unknown,True,905.895,False,Standard Order
ORD1830,CUST245,Beauty,CASH ON DELIVERY,1194.18,10,5,5,4.0,No,Tier 3,0,On-Time,Same,1074.7620000000002,False,Loyal & Satisfied
ORD1831,CUST338,Electronics,UPI,1091.185,5,2,3,4.0,No,Tier 1,1,Unknown,True,1036.62575,False,Standard Order
ORD1832,CUST175,Beauty,CREDIT CARD,1194.18,30,7,8,4.0,No,Tier 1,1,Unknown,Same,835.926,False,Loyal & Satisfied
ORD1833,CUST108,Home & Kitchen,UPI,1137.04,15,4,4,3.0,No,Tier 3,0,On-Time,True,966.484,False,Standard Order
ORD1834,CUST173,Fashion,DEBIT CARD,1006.55,5,3,3,5.0,No,Tier 1,0,On-Time,True,956.2225,False,Standard Order
ORD1835,CUST285,Home & Kitchen,CREDIT CARD,1137.04,5,3,4,2.0,No,Tier 2,1,Unknown,True,1080.188,False,Standard Order
ORD1836,CUST335,Fashion,UPI,1006.55,30,3,2,3.0,No,Tier 1,-1,Early,True,704.5849999999999,False,Standard Order
ORD1837,CUST244,Beauty,UPI,1194.18,0,5,5,4.0,No,Tier 1,0,On-Time,Same,1194.18,False,Loyal & Satisfied
ORD1838,CUST329,Beauty,CASH ON DELIVERY,1194.18,5,3,3,3.0,Yes,Tier 1,0,On-Time,Same,1134.471,False,Standard Order
ORD1839,CUST106,Fashion,CASH ON DELIVERY,1006.55,10,6,13,5.0,No,Tier 1,7,Severe Delay,True,905.895,True,Standard Order
ORD1840,CUST273,Fashion,CASH ON DELIVERY,1006.55,0,2,2,2.0,No,Tier 1,0,On-Time,True,1006.55,False,Standard Order
ORD1841,CUST240,Home & Kitchen,CREDIT CARD,1137.04,0,5,7,4.0,No,Tier 2,2,Unknown,True,1137.04,False,Loyal & Satisfied
ORD1842,CUST267,Beauty,CREDIT CARD,1194.18,20,7,7,5.0,No,Tier 2,0,On-Time,Same,955.344,False,Loyal & Satisfied
ORD1843,CUST269,Electronics,DEBIT CARD,1091.185,30,3,4,5.0,Yes,Tier 3,1,Unknown,True,763.8294999999999,False,High-Risk Transaction
ORD1844,CUST236,Home & Kitchen,CASH ON DELIVERY,1137.04,20,2,2,2.0,No,Tier 1,0,On-Time,True,909.632,False,Standard Order
ORD1845,CUST277,Home & Kitchen,UPI,1137.04,30,4,6,3.0,No,Tier 2,2,Unknown,True,795.9279999999999,False,Standard Order
ORD1846,CUST126,Home & Kitchen,UPI,1137.04,10,3,3,4.0,No,Tier 2,0,On-Time,True,1023.336,False,Loyal & Satisfied
ORD1847,CUST221,Electronics,DEBIT CARD,1091.185,20,2,3,2.0,No,Tier 3,1,Unknown,True,872.948,False,Standard Order
ORD1848,CUST293,Home & Kitchen,CREDIT CARD,1137.04,5,6,7,4.0,No,Tier 1,1,Unknown,True,1080.188,False,Loyal & Satisfied
ORD1849,CUST104,Beauty,DEBIT CARD,1194.18,15,4,4,5.0,No,Tier 2,0,On-Time,Same,1015.053,False,Loyal & Satisfied
ORD1850,CUST128,Electronics,DEBIT CARD,1091.185,50,6,5,2.0,No,Tier 3,-1,Early,True,545.5925,False,Standard Order
ORD1851,CUST264,Electronics,DEBIT CARD,1091.185,5,7,6,2.0,Yes,Tier 1,-1,Early,True,1036.62575,False,Standard Order
ORD1852,CUST265,Beauty,DEBIT CARD,1194.18,5,2,1,2.0,No,Tier 3,-1,Early,Same,1134.471,False,Standard Order
ORD1853,CUST182,Electronics,UPI,1091.185,10,6,8,5.0,No,Tier 1,2,Unknown,True,982.0665,False,Standard Order
ORD1854,CUST235,Beauty,CASH ON DELIVERY,1194.18,0,7,7,2.0,No,Tier 2,0,On-Time,Same,1194.18,False,Standard Order
ORD1855,CUST339,Fashion,UPI,1006.55,0,2,2,3.0,No,Tier 3,0,On-Time,True,1006.55,False,Standard Order
ORD1856,CUST208,Electronics,DEBIT CARD,1091.185,20,2,3,3.0,No,Tier 2,1,Unknown,True,872.948,False,Standard Order
ORD1857,CUST164,Beauty,DEBIT CARD,1194.18,50,6,6,4.0,Yes,Tier 1,0,On-Time,Same,597.09,False,High-Risk Transaction
ORD1858,CUST185,Fashion,DEBIT CARD,1006.55,10,2,2,1.0,Yes,Tier 1,0,On-Time,True,905.895,False,Standard Order
ORD1859,CUST343,Fashion,CASH ON DELIVERY,1006.55,0,3,3,3.0,No,Tier 3,0,On-Time,True,1006.55,False,Standard Order
ORD1860,CUST244,Fashion,CREDIT CARD,1006.55,0,2,6,5.0,No,Tier 2,4,Severe Delay,True,1006.55,True,Standard Order
ORD1861,CUST170,Home & Kitchen,CREDIT CARD,1137.04,30,5,7,5.0,No,Tier 1,2,Unknown,True,795.9279999999999,False,Loyal & Satisfied
ORD1862,CUST316,Electronics,UPI,1091.185,10,7,9,4.0,No,Tier 2,2,Unknown,True,982.0665,False,Standard Order
ORD1863,CUST144,Fashion,CREDIT CARD,1006.55,5,2,2,1.0,No,Tier 2,0,On-Time,True,956.2225,False,Standard Order
ORD1864,CUST231,Beauty,DEBIT CARD,1194.18,10,5,6,3.0,No,Tier 1,1,Unknown,Same,1074.7620000000002,False,Standard Order
ORD1865,CUST135,Fashion,DEBIT CARD,1006.55,5,2,1,4.0,No,Tier 1,-1,Early,True,956.2225,False,Standard Order
ORD1866,CUST169,Home & Kitchen,DEBIT CARD,1137.04,10,2,1,3.0,No,Tier 1,-1,Early,True,1023.336,False,Standard Order
ORD1867,CUST258,Fashion,UPI,1006.55,30,6,5,5.0,Yes,Tier 2,-1,Early,True,704.5849999999999,False,High-Risk Transaction
ORD1868,CUST118,Books,DEBIT CARD,1146.7800000000002,10,3,3,4.0,No,Tier 2,0,On-Time,True,1032.1020000000003,False,Loyal & Satisfied
ORD1869,CUST288,Electronics,CREDIT CARD,1091.185,15,7,7,1.0,Yes,Tier 2,0,On-Time,True,927.50725,False,Standard Order
ORD1870,CUST207,Beauty,CASH ON DELIVERY,1194.18,5,3,3,5.0,No,Tier 3,0,On-Time,Same,1134.471,False,Loyal & Satisfied
ORD1871,CUST281,Fashion,CASH ON DELIVERY,1006.55,15,4,3,4.0,Yes,Tier 3,-1,Early,True,855.5675,False,Standard Order
ORD1872,CUST266,Electronics,UPI,1091.185,15,6,6,1.0,No,Tier 2,0,On-Time,True,927.50725,False,Standard Order
ORD1873,CUST190,Electronics,CREDIT CARD,1091.185,0,6,7,4.0,No,Tier 1,1,Unknown,True,1091.185,False,Standard Order
ORD1874,CUST301,Electronics,DEBIT CARD,1091.185,10,3,3,3.0,No,Tier 2,0,On-Time,True,982.0665,False,Standard Order
ORD1875,CUST189,Fashion,CASH ON DELIVERY,1006.55,5,6,7,3.0,No,Tier 1,1,Unknown,True,956.2225,False,Standard Order
ORD1876,CUST118,Fashion,CREDIT CARD,1006.55,20,3,3,2.0,No,Tier 2,0,On-Time,True,805.24,False,Standard Order
ORD1877,CUST138,Books,CASH ON DELIVERY,1146.7800000000002,10,6,8,4.0,No,Tier 2,2,Unknown,True,1032.1020000000003,False,Loyal & Satisfied
ORD1878,CUST225,Fashion,DEBIT CARD,1006.55,50,2,2,4.0,Yes,Tier 1,0,On-Time,True,503.275,False,High-Risk Transaction
ORD1879,CUST294,Electronics,CASH ON DELIVERY,1091.185,0,3,3,4.0,No,Tier 3,0,On-Time,True,1091.185,False,Standard Order
ORD1880,CUST272,Home & Kitchen,UPI,1137.04,20,3,3,2.0,Yes,Tier 1,0,On-Time,True,909.632,False,Standard Order
ORD1881,CUST240,Home & Kitchen,UPI,1137.04,15,5,6,4.0,No,Tier 2,1,Unknown,True,966.484,False,Loyal & Satisfied
ORD1882,CUST341,Electronics,CASH ON DELIVERY,1091.185,20,6,8,3.0,No,Tier 1,2,Unknown,True,872.948,False,Standard Order
ORD1883,CUST319,Electronics,CREDIT CARD,1091.185,5,6,6,5.0,No,Tier 3,0,On-Time,True,1036.62575,False,Standard Order
ORD1884,CUST225,Electronics,CREDIT CARD,1091.185,10,3,3,3.0,No,Tier 1,0,On-Time,True,982.0665,False,Standard Order
ORD1885,CUST157,Home & Kitchen,CREDIT CARD,1137.04,20,2,4,2.0,No,Tier 1,2,Unknown,True,909.632,False,Standard Order
ORD1886,CUST247,Home & Kitchen,CASH ON DELIVERY,1137.04,5,2,3,2.0,No,Tier 1,1,Unknown,True,1080.188,False,Standard Order
ORD1887,CUST319,Fashion,CREDIT CARD,1006.55,5,7,7,4.0,No,Tier 1,0,On-Time,True,956.2225,False,Standard Order
ORD1888,CUST299,Books,DEBIT CARD,1146.7800000000002,10,2,2,3.0,Yes,Tier 1,0,On-Time,True,1032.1020000000003,False,Standard Order
ORD1889,CUST160,Books,UPI,1146.7800000000002,10,6,6,4.0,Yes,Tier 2,0,On-Time,True,1032.1020000000003,False,Standard Order
ORD1890,CUST226,Home & Kitchen,DEBIT CARD,1137.04,5,5,6,3.0,No,Tier 1,1,Unknown,True,1080.188,False,Standard Order
ORD1891,CUST204,Beauty,CREDIT CARD,1194.18,5,3,3,3.0,No,Tier 1,0,On-Time,Same,1134.471,False,Standard Order
ORD1892,CUST266,Electronics,DEBIT CARD,1091.185,5,4,11,4.0,No,Tier 1,7,Severe Delay,True,1036.62575,True,Standard Order
ORD1893,CUST100,Electronics,CREDIT CARD,1091.185,20,5,5,5.0,Yes,Tier 3,0,On-Time,True,872.948,False,Standard Order
ORD1894,CUST230,Fashion,CASH ON DELIVERY,1006.55,15,4,4,5.0,No,Tier 2,0,On-Time,True,855.5675,False,Standard Order
ORD1895,CUST304,Electronics,DEBIT CARD,1091.185,20,5,5,3.0,No,Tier 2,0,On-Time,True,872.948,False,Standard Order
ORD1896,CUST191,Fashion,CASH ON DELIVERY,1006.55,50,2,6,3.0,No,Tier 2,4,Severe Delay,True,503.275,True,Standard Order
ORD1897,CUST289,Beauty,CASH ON DELIVERY,1194.18,10,6,8,2.0,No,Tier 1,2,Unknown,Same,1074.7620000000002,False,Standard Order
ORD1898,CUST348,Electronics,UPI,1091.185,0,4,4,4.0,No,Tier 1,0,On-Time,True,1091.185,False,Standard Order
ORD1899,CUST290,Electronics,CREDIT CARD,1091.185,0,5,6,4.0,Yes,Tier 1,1,Unknown,True,1091.185,False,Standard Order
ORD1900,CUST212,Fashion,UPI,1006.55,5,6,6,5.0,No,Tier 3,0,On-Time,True,956.2225,False,Standard Order
ORD1901,CUST252,Beauty,CREDIT CARD,1194.18,30,4,4,5.0,No,Tier 3,0,On-Time,Same,835.926,False,Loyal & Satisfied
ORD1902,CUST155,Fashion,UPI,1006.55,10,3,3,3.0,No,Tier 2,0,On-Time,True,905.895,False,Standard Order
ORD1903,CUST260,Fashion,CREDIT CARD,1006.55,5,5,5,4.0,No,Tier 1,0,On-Time,True,956.2225,False,Standard Order
ORD1904,CUST265,Electronics,CASH ON DELIVERY,1091.185,5,3,3,5.0,No,Tier 1,0,On-Time,True,1036.62575,False,Standard Order
ORD1905,CUST216,Electronics,DEBIT CARD,1091.185,10,2,6,5.0,No,Tier 1,4,Severe Delay,True,982.0665,True,Standard Order
ORD1906,CUST233,Beauty,DEBIT CARD,1194.18,15,3,3,1.0,No,Tier 2,0,On-Time,Same,1015.053,False,Standard Order
ORD1907,CUST157,Beauty,UPI,1194.18,0,3,7,3.0,No,Tier 1,4,Severe Delay,Same,1194.18,True,Standard Order
ORD1908,CUST143,Electronics,UPI,1091.185,50,7,7,3.0,No,Tier 3,0,On-Time,True,545.5925,False,Standard Order
ORD1909,CUST272,Beauty,UPI,1194.18,10,5,6,3.0,No,Tier 1,1,Unknown,Same,1074.7620000000002,False,Standard Order
ORD1910,CUST259,Home & Kitchen,UPI,1137.04,0,2,2,2.0,No,Tier 3,0,On-Time,True,1137.04,False,Standard Order
ORD1911,CUST272,Beauty,CASH ON DELIVERY,1194.18,30,3,2,1.0,No,Tier 2,-1,Early,Same,835.926,False,Standard Order
ORD1912,CUST160,Fashion,UPI,1006.55,0,6,6,4.0,No,Tier 2,0,On-Time,True,1006.55,False,Standard Order
ORD1913,CUST146,Fashion,DEBIT CARD,1006.55,30,4,3,3.0,Yes,Tier 2,-1,Early,True,704.5849999999999,False,High-Risk Transaction
ORD1914,CUST248,Fashion,CASH ON DELIVERY,1006.55,50,3,4,1.0,No,Tier 2,1,Unknown,True,503.275,False,Standard Order
ORD1915,CUST179,Home & Kitchen,CREDIT CARD,1137.04,15,2,2,3.0,Yes,Tier 2,0,On-Time,True,966.484,False,Standard Order
ORD1916,CUST217,Electronics,UPI,1091.185,20,3,4,5.0,No,Tier 2,1,Unknown,True,872.948,False,Standard Order
ORD1917,CUST312,Electronics,UPI,1091.185,5,4,4,5.0,No,Tier 2,0,On-Time,True,1036.62575,False,Standard Order
ORD1918,CUST302,Fashion,CREDIT CARD,1006.55,30,2,2,4.0,No,Tier 3,0,On-Time,True,704.5849999999999,False,Standard Order
ORD1919,CUST328,Home & Kitchen,UPI,1137.04,10,5,5,3.0,No,Tier 2,0,On-Time,True,1023.336,False,Standard Order
ORD1920,CUST263,Electronics,CREDIT CARD,1091.185,15,2,6,4.0,No,Tier 2,4,Severe Delay,True,927.50725,True,Standard Order
ORD1921,CUST326,Home & Kitchen,CASH ON DELIVERY,1137.04,30,5,6,3.0,No,Tier 3,1,Unknown,True,795.9279999999999,False,Standard Order
ORD1922,CUST246,Beauty,DEBIT CARD,1194.18,50,2,2,3.0,Yes,Tier 1,0,On-Time,Same,597.09,False,High-Risk Transaction
ORD1923,CUST119,Electronics,CREDIT CARD,1091.185,20,4,4,3.0,Yes,Tier 1,0,On-Time,True,872.948,False,Standard Order
ORD1924,CUST284,Home & Kitchen,UPI,1137.04,5,4,3,2.0,No,Tier 2,-1,Early,True,1080.188,False,Standard Order
ORD1925,CUST245,Fashion,CREDIT CARD,1006.55,50,2,9,3.0,No,Tier 2,7,Severe Delay,True,503.275,True,Standard Order
ORD1926,CUST146,Beauty,UPI,1194.18,15,3,4,5.0,Yes,Tier 3,1,Unknown,Same,1015.053,False,Standard Order
ORD1927,CUST332,Electronics,CASH ON DELIVERY,1091.185,30,4,4,4.0,Yes,Tier 1,0,On-Time,True,763.8294999999999,False,High-Risk Transaction
ORD1928,CUST148,Home & Kitchen,CASH ON DELIVERY,1137.04,15,5,5,3.0,No,Tier 2,0,On-Time,True,966.484,False,Standard Order
ORD1929,CUST113,Books,CREDIT CARD,1146.7800000000002,5,5,4,5.0,No,Tier 2,-1,Early,True,1089.441,False,Loyal & Satisfied
ORD1930,CUST242,Beauty,DEBIT CARD,1194.18,5,6,10,1.0,No,Tier 1,4,Severe Delay,Same,1134.471,True,Standard Order
ORD1931,CUST258,Home & Kitchen,UPI,1137.04,10,7,7,3.0,Yes,Tier 2,0,On-Time,True,1023.336,False,Standard Order
ORD1932,CUST100,Fashion,CASH ON DELIVERY,1006.55,20,7,8,4.0,Yes,Tier 3,1,Unknown,True,805.24,False,Standard Order
ORD1933,CUST216,Home & Kitchen,UPI,1137.04,5,7,7,4.0,No,Tier 1,0,On-Time,True,1080.188,False,Loyal & Satisfied
ORD1934,CUST153,Beauty,UPI,1194.18,10,5,6,1.0,No,Tier 2,1,Unknown,Same,1074.7620000000002,False,Standard Order
ORD1935,CUST217,Home & Kitchen,DEBIT CARD,1137.04,5,6,7,3.0,No,Tier 2,1,Unknown,True,1080.188,False,Standard Order
ORD1936,CUST102,Electronics,CASH ON DELIVERY,1091.185,20,7,8,4.0,No,Tier 1,1,Unknown,True,872.948,False,Standard Order
ORD1937,CUST243,Beauty,CREDIT CARD,1194.18,10,7,8,4.0,No,Tier 1,1,Unknown,Same,1074.7620000000002,False,Loyal & Satisfied
ORD1938,CUST314,Home & Kitchen,UPI,1137.04,0,2,4,4.0,Yes,Tier 3,2,Unknown,True,1137.04,False,Standard Order
ORD1939,CUST284,Home & Kitchen,DEBIT CARD,1137.04,0,2,1,3.0,No,Tier 1,-1,Early,True,1137.04,False,Standard Order
ORD1940,CUST302,Electronics,CASH ON DELIVERY,1091.185,0,2,2,2.0,No,Tier 1,0,On-Time,True,1091.185,False,Standard Order
ORD1941,CUST111,Home & Kitchen,CASH ON DELIVERY,1137.04,10,3,3,3.0,No,Tier 1,0,On-Time,True,1023.336,False,Standard Order
ORD1942,CUST173,Fashion,CASH ON DELIVERY,1006.55,0,7,14,2.0,No,Tier 2,7,Severe Delay,True,1006.55,True,Standard Order
ORD1943,CUST323,Home & Kitchen,CASH ON DELIVERY,1137.04,0,3,3,5.0,No,Tier 2,0,On-Time,True,1137.04,False,Loyal & Satisfied
ORD1944,CUST115,Electronics,CASH ON DELIVERY,1091.185,30,6,7,4.0,Yes,Tier 2,1,Unknown,True,763.8294999999999,False,High-Risk Transaction
ORD1945,CUST299,Home & Kitchen,UPI,1137.04,30,5,6,3.0,No,Tier 1,1,Unknown,True,795.9279999999999,False,Standard Order
ORD1946,CUST201,Beauty,DEBIT CARD,1194.18,10,7,7,4.0,No,Tier 3,0,On-Time,Same,1074.7620000000002,False,Loyal & Satisfied
ORD1947,CUST303,Electronics,CASH ON DELIVERY,1091.185,50,5,5,4.0,No,Tier 1,0,On-Time,True,545.5925,False,Standard Order
ORD1948,CUST251,Beauty,UPI,1194.18,0,2,2,3.0,No,Tier 1,0,On-Time,Same,1194.18,False,Standard Order
ORD1949,CUST255,Fashion,UPI,1006.55,15,7,7,5.0,No,Tier 2,0,On-Time,True,855.5675,False,Standard Order
ORD1950,CUST216,Beauty,DEBIT CARD,1194.18,15,4,4,5.0,No,Tier 1,0,On-Time,Same,1015.053,False,Loyal & Satisfied
ORD1951,CUST107,Books,CREDIT CARD,1146.7800000000002,10,3,2,4.0,No,Tier 3,-1,Early,True,1032.1020000000003,False,Loyal & Satisfied
ORD1952,CUST221,Home & Kitchen,CREDIT CARD,1137.04,5,3,5,1.0,Yes,Tier 3,2,Unknown,True,1080.188,False,Standard Order
ORD1953,CUST191,Home & Kitchen,CREDIT CARD,1137.04,10,7,11,4.0,No,Tier 1,4,Severe Delay,True,1023.336,True,Loyal & Satisfied
ORD1954,CUST263,Beauty,UPI,1194.18,10,2,2,4.0,Yes,Tier 3,0,On-Time,Same,1074.7620000000002,False,Standard Order
ORD1955,CUST189,Fashion,CREDIT CARD,1006.55,15,3,3,2.0,No,Tier 2,0,On-Time,True,855.5675,False,Standard Order
ORD1956,CUST235,Fashion,UPI,1006.55,0,2,1,3.0,No,Tier 3,-1,Early,True,1006.55,False,Standard Order
ORD1957,CUST285,Home & Kitchen,CASH ON DELIVERY,1137.04,0,6,7,5.0,No,Tier 1,1,Unknown,True,1137.04,False,Loyal & Satisfied
ORD1958,CUST159,Books,UPI,1146.7800000000002,0,5,7,1.0,No,Tier 2,2,Unknown,True,1146.7800000000002,False,Standard Order
ORD1959,CUST277,Books,DEBIT CARD,1146.7800000000002,5,4,3,4.0,No,Tier 1,-1,Early,True,1089.441,False,Loyal & Satisfied
ORD1960,CUST127,Books,DEBIT CARD,1146.7800000000002,10,5,5,4.0,Yes,Tier 3,0,On-Time,True,1032.1020000000003,False,Standard Order
